population,population_batch,group_size,sigma,es_lr,epochs,returncode,elapsed_s,last_test_acc,time_to_90_s,stdout,stderr
1024,256,32,0.05,1.0,10,0,15.679577241000516,0.2309,inf,"epoch=7 train_loss=2.0262 train_acc=0.2812 test_loss=2.2094 test_acc=0.2237
epoch=8 train_loss=2.2550 train_acc=0.2500 test_loss=2.1985 test_acc=0.2295
epoch=9 train_loss=2.2706 train_acc=0.2500 test_loss=2.1956 test_acc=0.2287
epoch=10 train_loss=1.8860 train_acc=0.2812 test_loss=2.1920 test_acc=0.2309
time_to_90pct=not_reached elapsed=7.47s",
1024,256,32,0.05,2.0,10,0,16.21754927999791,0.2119,inf,"epoch=7 train_loss=2.3137 train_acc=0.3125 test_loss=2.6436 test_acc=0.2053
epoch=8 train_loss=2.5235 train_acc=0.2188 test_loss=2.6161 test_acc=0.2147
epoch=9 train_loss=2.3646 train_acc=0.2812 test_loss=2.6097 test_acc=0.2119
epoch=10 train_loss=2.0666 train_acc=0.2500 test_loss=2.6020 test_acc=0.2119
time_to_90pct=not_reached elapsed=7.45s",
1024,256,32,0.1,0.5,10,0,15.904191539000749,0.1753,inf,"epoch=7 train_loss=2.2199 train_acc=0.1250 test_loss=2.2460 test_acc=0.1500
epoch=8 train_loss=2.2887 train_acc=0.2188 test_loss=2.2256 test_acc=0.1723
epoch=9 train_loss=2.2173 train_acc=0.1562 test_loss=2.2161 test_acc=0.1704
epoch=10 train_loss=2.1011 train_acc=0.3438 test_loss=2.2097 test_acc=0.1753
time_to_90pct=not_reached elapsed=7.49s",
1024,256,32,0.1,1.0,10,0,16.654941286000394,0.2098,inf,"epoch=7 train_loss=2.1164 train_acc=0.2188 test_loss=2.2646 test_acc=0.1699
epoch=8 train_loss=2.2335 train_acc=0.2812 test_loss=2.2278 test_acc=0.1978
epoch=9 train_loss=2.1550 train_acc=0.1875 test_loss=2.2193 test_acc=0.2053
epoch=10 train_loss=1.9983 train_acc=0.3438 test_loss=2.2092 test_acc=0.2098
time_to_90pct=not_reached elapsed=8.09s",
1024,256,32,0.1,2.0,10,0,16.227226580002025,0.202,inf,"epoch=7 train_loss=2.3036 train_acc=0.3438 test_loss=3.1230 test_acc=0.1785
epoch=8 train_loss=2.7312 train_acc=0.3438 test_loss=3.0692 test_acc=0.1910
epoch=9 train_loss=2.7203 train_acc=0.2188 test_loss=2.9950 test_acc=0.2009
epoch=10 train_loss=2.4192 train_acc=0.4062 test_loss=2.9840 test_acc=0.2020
time_to_90pct=not_reached elapsed=7.85s",
1024,256,32,0.2,0.5,10,0,16.372360379002203,0.1253,inf,"epoch=7 train_loss=2.3007 train_acc=0.0625 test_loss=2.3064 test_acc=0.1111
epoch=8 train_loss=2.3892 train_acc=0.1562 test_loss=2.2890 test_acc=0.1169
epoch=9 train_loss=2.2489 train_acc=0.0938 test_loss=2.2773 test_acc=0.1169
epoch=10 train_loss=2.1726 train_acc=0.2812 test_loss=2.2658 test_acc=0.1253
time_to_90pct=not_reached elapsed=8.05s",
1024,256,32,0.2,1.0,10,0,16.16670146099932,0.1569,inf,"epoch=7 train_loss=2.3407 train_acc=0.1250 test_loss=2.4043 test_acc=0.1305
epoch=8 train_loss=2.4858 train_acc=0.2188 test_loss=2.3516 test_acc=0.1396
epoch=9 train_loss=2.1575 train_acc=0.2188 test_loss=2.3383 test_acc=0.1457
epoch=10 train_loss=2.1928 train_acc=0.3125 test_loss=2.3157 test_acc=0.1569
time_to_90pct=not_reached elapsed=7.70s",
1024,256,32,0.2,2.0,10,0,16.56436539800052,0.174,inf,"epoch=7 train_loss=2.8944 train_acc=0.2500 test_loss=3.4113 test_acc=0.1415
epoch=8 train_loss=3.1208 train_acc=0.1875 test_loss=3.3526 test_acc=0.1577
epoch=9 train_loss=2.4311 train_acc=0.3125 test_loss=3.3650 test_acc=0.1709
epoch=10 train_loss=2.8909 train_acc=0.2812 test_loss=3.3275 test_acc=0.1740
time_to_90pct=not_reached elapsed=7.72s",
1024,512,32,0.05,0.5,10,0,16.65601778999917,0.1987,inf,"epoch=7 train_loss=2.0925 train_acc=0.2500 test_loss=2.1750 test_acc=0.1914
epoch=8 train_loss=2.1779 train_acc=0.2188 test_loss=2.1756 test_acc=0.1953
epoch=9 train_loss=2.2202 train_acc=0.1250 test_loss=2.1736 test_acc=0.1977
epoch=10 train_loss=2.0983 train_acc=0.2812 test_loss=2.1715 test_acc=0.1987
time_to_90pct=not_reached elapsed=7.73s",
1024,512,32,0.05,1.0,10,0,17.639261667001847,0.2445,inf,"epoch=7 train_loss=1.8425 train_acc=0.3438 test_loss=2.1293 test_acc=0.2328
epoch=8 train_loss=2.0317 train_acc=0.2500 test_loss=2.1154 test_acc=0.2396
epoch=9 train_loss=2.0092 train_acc=0.2500 test_loss=2.1068 test_acc=0.2418
epoch=10 train_loss=2.0192 train_acc=0.2812 test_loss=2.1007 test_acc=0.2445
time_to_90pct=not_reached elapsed=8.01s",
1024,512,32,0.05,2.0,10,0,16.79242004200205,0.2751,inf,"epoch=7 train_loss=1.9964 train_acc=0.3438 test_loss=2.5221 test_acc=0.2596
epoch=8 train_loss=2.2796 train_acc=0.3125 test_loss=2.4898 test_acc=0.2643
epoch=9 train_loss=2.0065 train_acc=0.2812 test_loss=2.4460 test_acc=0.2716
epoch=10 train_loss=2.4016 train_acc=0.4062 test_loss=2.4304 test_acc=0.2751
time_to_90pct=not_reached elapsed=7.33s",
1024,512,32,0.1,0.5,10,0,15.939964275999955,0.2205,inf,"epoch=7 train_loss=2.1528 train_acc=0.2812 test_loss=2.2250 test_acc=0.2074
epoch=8 train_loss=2.2508 train_acc=0.2500 test_loss=2.2273 test_acc=0.2108
epoch=9 train_loss=2.2772 train_acc=0.2188 test_loss=2.2235 test_acc=0.2179
epoch=10 train_loss=2.1097 train_acc=0.3125 test_loss=2.2199 test_acc=0.2205
time_to_90pct=not_reached elapsed=7.40s",
1024,512,32,0.1,1.0,10,0,16.135882850998314,0.2704,inf,"epoch=7 train_loss=1.9108 train_acc=0.3438 test_loss=2.2253 test_acc=0.2541
epoch=8 train_loss=2.1256 train_acc=0.2812 test_loss=2.2036 test_acc=0.2659
epoch=9 train_loss=2.1728 train_acc=0.3125 test_loss=2.1895 test_acc=0.2680
epoch=10 train_loss=1.9947 train_acc=0.3438 test_loss=2.1814 test_acc=0.2704
time_to_90pct=not_reached elapsed=7.56s",
1024,512,32,0.1,2.0,10,0,16.041144345999783,0.2882,inf,"epoch=7 train_loss=1.9930 train_acc=0.4688 test_loss=2.9597 test_acc=0.2688
epoch=8 train_loss=2.5950 train_acc=0.3438 test_loss=2.8328 test_acc=0.2760
epoch=9 train_loss=2.3388 train_acc=0.3125 test_loss=2.7576 test_acc=0.2831
epoch=10 train_loss=2.4856 train_acc=0.3125 test_loss=2.7339 test_acc=0.2882
time_to_90pct=not_reached elapsed=7.76s",
1024,512,32,0.2,0.5,10,0,15.702823057003116,0.1901,inf,"epoch=7 train_loss=2.2249 train_acc=0.2500 test_loss=2.2609 test_acc=0.1660
epoch=8 train_loss=2.2896 train_acc=0.1875 test_loss=2.2632 test_acc=0.1699
epoch=9 train_loss=2.2986 train_acc=0.1562 test_loss=2.2576 test_acc=0.1829
epoch=10 train_loss=2.1314 train_acc=0.3438 test_loss=2.2515 test_acc=0.1901
time_to_90pct=not_reached elapsed=7.40s",
1024,512,32,0.2,1.0,10,0,15.66846033800175,0.2392,inf,"epoch=7 train_loss=2.0830 train_acc=0.3750 test_loss=2.3095 test_acc=0.2207
epoch=8 train_loss=2.2474 train_acc=0.1250 test_loss=2.2922 test_acc=0.2300
epoch=9 train_loss=2.3112 train_acc=0.2188 test_loss=2.2841 test_acc=0.2335
epoch=10 train_loss=1.9990 train_acc=0.4375 test_loss=2.2721 test_acc=0.2392
time_to_90pct=not_reached elapsed=7.40s",
1024,512,32,0.2,2.0,10,0,15.688146535001579,0.2868,inf,"epoch=7 train_loss=2.3332 train_acc=0.5312 test_loss=3.4250 test_acc=0.2725
epoch=8 train_loss=3.0355 train_acc=0.3125 test_loss=3.3117 test_acc=0.2813
epoch=9 train_loss=2.8739 train_acc=0.3125 test_loss=3.2297 test_acc=0.2860
epoch=10 train_loss=2.4409 train_acc=0.4062 test_loss=3.2051 test_acc=0.2868
time_to_90pct=not_reached elapsed=7.37s",
1024,1024,32,0.05,0.5,10,0,15.780828847000521,0.2176,inf,"epoch=7 train_loss=2.1270 train_acc=0.3125 test_loss=2.2211 test_acc=0.2055
epoch=8 train_loss=2.1744 train_acc=0.3438 test_loss=2.2181 test_acc=0.2135
epoch=9 train_loss=2.2243 train_acc=0.1562 test_loss=2.2127 test_acc=0.2162
epoch=10 train_loss=2.1207 train_acc=0.3438 test_loss=2.2111 test_acc=0.2176
time_to_90pct=not_reached elapsed=7.46s",
1024,1024,32,0.05,1.0,10,0,15.901426232998347,0.2144,inf,"epoch=7 train_loss=1.9542 train_acc=0.2812 test_loss=2.2436 test_acc=0.2083
epoch=8 train_loss=2.0798 train_acc=0.3125 test_loss=2.2324 test_acc=0.2114
epoch=9 train_loss=2.2229 train_acc=0.1875 test_loss=2.2183 test_acc=0.2142
epoch=10 train_loss=2.1373 train_acc=0.2188 test_loss=2.2161 test_acc=0.2144
time_to_90pct=not_reached elapsed=7.63s",
1024,1024,32,0.05,2.0,10,0,16.84094121900125,0.2298,inf,"epoch=7 train_loss=1.9891 train_acc=0.3750 test_loss=2.7093 test_acc=0.2116
epoch=8 train_loss=2.2897 train_acc=0.3125 test_loss=2.6452 test_acc=0.2194
epoch=9 train_loss=2.5594 train_acc=0.1562 test_loss=2.5996 test_acc=0.2300
epoch=10 train_loss=2.4168 train_acc=0.2812 test_loss=2.5979 test_acc=0.2298
time_to_90pct=not_reached elapsed=7.26s",
1024,1024,32,0.1,0.5,10,0,15.748945194001863,0.196,inf,"epoch=7 train_loss=2.2148 train_acc=0.2500 test_loss=2.2924 test_acc=0.1739
epoch=8 train_loss=2.2503 train_acc=0.2812 test_loss=2.2822 test_acc=0.1872
epoch=9 train_loss=2.2704 train_acc=0.1875 test_loss=2.2744 test_acc=0.1924
epoch=10 train_loss=2.1425 train_acc=0.2500 test_loss=2.2712 test_acc=0.1960
time_to_90pct=not_reached elapsed=7.43s",
1024,1024,32,0.1,1.0,10,0,15.52476759700221,0.2043,inf,"epoch=7 train_loss=2.0666 train_acc=0.2188 test_loss=2.3580 test_acc=0.1935
epoch=8 train_loss=2.2998 train_acc=0.2188 test_loss=2.3395 test_acc=0.1969
epoch=9 train_loss=2.4171 train_acc=0.1250 test_loss=2.3243 test_acc=0.2022
epoch=10 train_loss=2.1382 train_acc=0.2812 test_loss=2.3184 test_acc=0.2043
time_to_90pct=not_reached elapsed=7.51s",
1024,1024,32,0.1,2.0,10,0,16.639679722997244,0.207,inf,"epoch=7 train_loss=2.2945 train_acc=0.2812 test_loss=3.0016 test_acc=0.2029
epoch=8 train_loss=2.8808 train_acc=0.2188 test_loss=2.9849 test_acc=0.2017
epoch=9 train_loss=3.0908 train_acc=0.1562 test_loss=2.9129 test_acc=0.2050
epoch=10 train_loss=2.5448 train_acc=0.2188 test_loss=2.8979 test_acc=0.2070
time_to_90pct=not_reached elapsed=7.31s",
1024,1024,32,0.2,0.5,10,0,16.417040004998853,0.1647,inf,"epoch=7 train_loss=2.3262 train_acc=0.1875 test_loss=2.3483 test_acc=0.1389
epoch=8 train_loss=2.3048 train_acc=0.1875 test_loss=2.3326 test_acc=0.1519
epoch=9 train_loss=2.2963 train_acc=0.2500 test_loss=2.3237 test_acc=0.1586
epoch=10 train_loss=2.1771 train_acc=0.1875 test_loss=2.3166 test_acc=0.1647
time_to_90pct=not_reached elapsed=7.29s",
1024,1024,32,0.2,1.0,10,0,16.550457731998904,0.1807,inf,"epoch=7 train_loss=2.3654 train_acc=0.1562 test_loss=2.5522 test_acc=0.1438
epoch=8 train_loss=2.4546 train_acc=0.2500 test_loss=2.4850 test_acc=0.1605
epoch=9 train_loss=2.5479 train_acc=0.1875 test_loss=2.4478 test_acc=0.1740
epoch=10 train_loss=2.1570 train_acc=0.2812 test_loss=2.4266 test_acc=0.1807
time_to_90pct=not_reached elapsed=7.48s",
1024,1024,32,0.2,2.0,10,0,15.104016772998875,0.23,inf,"epoch=7 train_loss=2.7419 train_acc=0.2500 test_loss=3.4983 test_acc=0.2102
epoch=8 train_loss=3.4299 train_acc=0.2812 test_loss=3.3724 test_acc=0.2170
epoch=9 train_loss=3.7396 train_acc=0.1250 test_loss=3.2511 test_acc=0.2282
epoch=10 train_loss=2.6182 train_acc=0.4062 test_loss=3.2026 test_acc=0.2300
time_to_90pct=not_reached elapsed=6.92s",
1024,256,64,0.05,0.5,10,0,15.62302018400078,0.2091,inf,"epoch=7 train_loss=2.0467 train_acc=0.4375 test_loss=2.1936 test_acc=0.1905
epoch=8 train_loss=1.9527 train_acc=0.3125 test_loss=2.1882 test_acc=0.1889
epoch=9 train_loss=2.2895 train_acc=0.0625 test_loss=2.1760 test_acc=0.2076
epoch=10 train_loss=2.1435 train_acc=0.3750 test_loss=2.1744 test_acc=0.2091
time_to_90pct=not_reached elapsed=7.33s",
1024,256,64,0.05,1.0,10,0,16.176995292997162,0.26,inf,"epoch=7 train_loss=1.9047 train_acc=0.3125 test_loss=2.2117 test_acc=0.2380
epoch=8 train_loss=1.8810 train_acc=0.4375 test_loss=2.1941 test_acc=0.2413
epoch=9 train_loss=2.2788 train_acc=0.0000 test_loss=2.1668 test_acc=0.2572
epoch=10 train_loss=2.0608 train_acc=0.3125 test_loss=2.1654 test_acc=0.2600
time_to_90pct=not_reached elapsed=7.91s",
1024,256,64,0.05,2.0,10,0,15.528815359000873,0.2688,inf,"epoch=7 train_loss=2.5099 train_acc=0.3125 test_loss=2.7405 test_acc=0.2524
epoch=8 train_loss=1.7571 train_acc=0.5625 test_loss=2.6509 test_acc=0.2573
epoch=9 train_loss=2.5879 train_acc=0.1250 test_loss=2.5847 test_acc=0.2665
epoch=10 train_loss=2.1450 train_acc=0.4375 test_loss=2.5772 test_acc=0.2688
time_to_90pct=not_reached elapsed=7.33s",
1024,256,64,0.1,0.5,10,0,15.408646662999672,0.179,inf,"epoch=7 train_loss=2.1960 train_acc=0.2500 test_loss=2.2278 test_acc=0.1503
epoch=8 train_loss=2.0397 train_acc=0.3125 test_loss=2.2149 test_acc=0.1631
epoch=9 train_loss=2.3144 train_acc=0.0625 test_loss=2.2064 test_acc=0.1788
epoch=10 train_loss=2.1713 train_acc=0.2500 test_loss=2.2026 test_acc=0.1790
time_to_90pct=not_reached elapsed=7.12s",
1024,256,64,0.1,1.0,10,0,16.21552771899951,0.2032,inf,"epoch=7 train_loss=2.0697 train_acc=0.3750 test_loss=2.3305 test_acc=0.1819
epoch=8 train_loss=1.9399 train_acc=0.2500 test_loss=2.2858 test_acc=0.1932
epoch=9 train_loss=2.3993 train_acc=0.0625 test_loss=2.2556 test_acc=0.2019
epoch=10 train_loss=2.1342 train_acc=0.3125 test_loss=2.2468 test_acc=0.2032
time_to_90pct=not_reached elapsed=7.40s",
1024,256,64,0.1,2.0,10,0,16.179034298998886,0.1816,inf,"epoch=7 train_loss=2.6980 train_acc=0.2500 test_loss=3.4947 test_acc=0.1678
epoch=8 train_loss=2.1787 train_acc=0.3125 test_loss=3.2482 test_acc=0.1717
epoch=9 train_loss=2.9114 train_acc=0.1875 test_loss=3.1495 test_acc=0.1802
epoch=10 train_loss=2.9077 train_acc=0.3125 test_loss=3.1309 test_acc=0.1816
time_to_90pct=not_reached elapsed=7.27s",
1024,256,64,0.2,0.5,10,0,15.828322039997147,0.1625,inf,"epoch=7 train_loss=2.3045 train_acc=0.0625 test_loss=2.2751 test_acc=0.1299
epoch=8 train_loss=2.1033 train_acc=0.1875 test_loss=2.2607 test_acc=0.1482
epoch=9 train_loss=2.3557 train_acc=0.0625 test_loss=2.2572 test_acc=0.1634
epoch=10 train_loss=2.2387 train_acc=0.1875 test_loss=2.2494 test_acc=0.1625
time_to_90pct=not_reached elapsed=7.60s",
1024,256,64,0.2,1.0,10,0,16.233647519999067,0.1764,inf,"epoch=7 train_loss=2.2853 train_acc=0.1875 test_loss=2.4373 test_acc=0.1390
epoch=8 train_loss=2.0032 train_acc=0.3125 test_loss=2.3927 test_acc=0.1718
epoch=9 train_loss=2.5752 train_acc=0.0625 test_loss=2.3646 test_acc=0.1803
epoch=10 train_loss=2.3022 train_acc=0.1875 test_loss=2.3486 test_acc=0.1764
time_to_90pct=not_reached elapsed=7.74s",
1024,256,64,0.2,2.0,10,0,15.7896211949992,0.1638,inf,"epoch=7 train_loss=3.0392 train_acc=0.2500 test_loss=4.2115 test_acc=0.1419
epoch=8 train_loss=2.8099 train_acc=0.2500 test_loss=3.8621 test_acc=0.1648
epoch=9 train_loss=4.2272 train_acc=0.1250 test_loss=3.7594 test_acc=0.1618
epoch=10 train_loss=3.5520 train_acc=0.1875 test_loss=3.7100 test_acc=0.1638
time_to_90pct=not_reached elapsed=7.68s",
1024,512,64,0.05,0.5,10,0,16.00099230900014,0.2807,inf,"epoch=7 train_loss=2.1982 train_acc=0.3125 test_loss=2.2005 test_acc=0.2746
epoch=8 train_loss=1.8940 train_acc=0.5000 test_loss=2.1903 test_acc=0.2758
epoch=9 train_loss=2.2898 train_acc=0.0625 test_loss=2.1828 test_acc=0.2796
epoch=10 train_loss=2.2318 train_acc=0.1875 test_loss=2.1798 test_acc=0.2807
time_to_90pct=not_reached elapsed=7.82s",
1024,512,64,0.05,1.0,10,0,16.189574927004287,0.3011,inf,"epoch=7 train_loss=1.9832 train_acc=0.2500 test_loss=2.2292 test_acc=0.2982
epoch=8 train_loss=1.6652 train_acc=0.5000 test_loss=2.2114 test_acc=0.2969
epoch=9 train_loss=2.2398 train_acc=0.1250 test_loss=2.1884 test_acc=0.2999
epoch=10 train_loss=2.2308 train_acc=0.2500 test_loss=2.1812 test_acc=0.3011
time_to_90pct=not_reached elapsed=7.47s",
1024,512,64,0.05,2.0,10,0,16.230817987998307,0.3262,inf,"epoch=7 train_loss=1.5419 train_acc=0.4375 test_loss=2.8263 test_acc=0.3131
epoch=8 train_loss=1.7299 train_acc=0.5625 test_loss=2.7258 test_acc=0.3153
epoch=9 train_loss=2.4259 train_acc=0.1875 test_loss=2.6774 test_acc=0.3258
epoch=10 train_loss=2.2843 train_acc=0.4375 test_loss=2.6688 test_acc=0.3262
time_to_90pct=not_reached elapsed=7.78s",
1024,512,64,0.1,0.5,10,0,17.075042616001156,0.2479,inf,"epoch=7 train_loss=2.2811 train_acc=0.1250 test_loss=2.2603 test_acc=0.2344
epoch=8 train_loss=1.9701 train_acc=0.5000 test_loss=2.2466 test_acc=0.2439
epoch=9 train_loss=2.3048 train_acc=0.1250 test_loss=2.2379 test_acc=0.2473
epoch=10 train_loss=2.3020 train_acc=0.1250 test_loss=2.2327 test_acc=0.2479
time_to_90pct=not_reached elapsed=7.35s",
1024,512,64,0.1,1.0,10,0,16.472827135003172,0.2775,inf,"epoch=7 train_loss=2.1161 train_acc=0.1875 test_loss=2.3389 test_acc=0.2545
epoch=8 train_loss=1.7200 train_acc=0.5625 test_loss=2.3052 test_acc=0.2732
epoch=9 train_loss=2.3035 train_acc=0.1250 test_loss=2.2795 test_acc=0.2767
epoch=10 train_loss=2.4453 train_acc=0.1875 test_loss=2.2650 test_acc=0.2775
time_to_90pct=not_reached elapsed=7.74s",
1024,512,64,0.1,2.0,10,0,17.261250046001805,0.2879,inf,"epoch=7 train_loss=2.0154 train_acc=0.3125 test_loss=3.2868 test_acc=0.2649
epoch=8 train_loss=2.1414 train_acc=0.6250 test_loss=3.1666 test_acc=0.2746
epoch=9 train_loss=2.8274 train_acc=0.1875 test_loss=3.0916 test_acc=0.2861
epoch=10 train_loss=3.1305 train_acc=0.3750 test_loss=3.0677 test_acc=0.2879
time_to_90pct=not_reached elapsed=7.51s",
1024,512,64,0.2,0.5,10,0,15.814344276004704,0.1841,inf,"epoch=7 train_loss=2.4198 train_acc=0.0625 test_loss=2.3309 test_acc=0.1597
epoch=8 train_loss=2.1210 train_acc=0.3750 test_loss=2.3260 test_acc=0.1775
epoch=9 train_loss=2.3380 train_acc=0.1250 test_loss=2.3185 test_acc=0.1784
epoch=10 train_loss=2.3966 train_acc=0.1250 test_loss=2.3096 test_acc=0.1841
time_to_90pct=not_reached elapsed=7.56s",
1024,512,64,0.2,1.0,10,0,16.271117910000612,0.2466,inf,"epoch=7 train_loss=2.3825 train_acc=0.1875 test_loss=2.4427 test_acc=0.2262
epoch=8 train_loss=1.8938 train_acc=0.5625 test_loss=2.4273 test_acc=0.2467
epoch=9 train_loss=2.2885 train_acc=0.2500 test_loss=2.4003 test_acc=0.2454
epoch=10 train_loss=2.5803 train_acc=0.1250 test_loss=2.3700 test_acc=0.2466
time_to_90pct=not_reached elapsed=7.42s",
1024,512,64,0.2,2.0,10,0,15.841362106002634,0.2816,inf,"epoch=7 train_loss=2.4697 train_acc=0.2500 test_loss=3.4401 test_acc=0.2562
epoch=8 train_loss=2.2149 train_acc=0.5000 test_loss=3.4445 test_acc=0.2773
epoch=9 train_loss=2.6841 train_acc=0.3125 test_loss=3.3274 test_acc=0.2787
epoch=10 train_loss=3.5351 train_acc=0.1250 test_loss=3.2396 test_acc=0.2816
time_to_90pct=not_reached elapsed=7.67s",
1024,1024,64,0.05,0.5,10,0,16.609024428995326,0.2097,inf,"epoch=7 train_loss=2.1807 train_acc=0.2500 test_loss=2.1865 test_acc=0.1872
epoch=8 train_loss=1.9856 train_acc=0.2500 test_loss=2.1786 test_acc=0.1936
epoch=9 train_loss=2.2227 train_acc=0.1250 test_loss=2.1696 test_acc=0.2081
epoch=10 train_loss=2.0935 train_acc=0.1875 test_loss=2.1675 test_acc=0.2097
time_to_90pct=not_reached elapsed=7.71s",
1024,1024,64,0.05,1.0,10,0,16.439343500998802,0.2333,inf,"epoch=7 train_loss=1.9944 train_acc=0.2500 test_loss=2.1756 test_acc=0.2185
epoch=8 train_loss=1.8931 train_acc=0.2500 test_loss=2.1612 test_acc=0.2216
epoch=9 train_loss=2.2324 train_acc=0.1875 test_loss=2.1439 test_acc=0.2318
epoch=10 train_loss=1.9679 train_acc=0.4375 test_loss=2.1401 test_acc=0.2333
time_to_90pct=not_reached elapsed=7.92s",
1024,1024,64,0.05,2.0,10,0,15.891929761004576,0.2911,inf,"epoch=7 train_loss=1.9396 train_acc=0.3125 test_loss=2.4957 test_acc=0.2707
epoch=8 train_loss=1.4510 train_acc=0.4375 test_loss=2.4624 test_acc=0.2877
epoch=9 train_loss=2.4283 train_acc=0.3750 test_loss=2.4419 test_acc=0.2904
epoch=10 train_loss=2.2064 train_acc=0.4375 test_loss=2.4355 test_acc=0.2911
time_to_90pct=not_reached elapsed=7.64s",
1024,1024,64,0.1,0.5,10,0,15.600430153004709,0.189,inf,"epoch=7 train_loss=2.2734 train_acc=0.0625 test_loss=2.2999 test_acc=0.1420
epoch=8 train_loss=2.0481 train_acc=0.3125 test_loss=2.2839 test_acc=0.1587
epoch=9 train_loss=2.3160 train_acc=0.0625 test_loss=2.2610 test_acc=0.1863
epoch=10 train_loss=2.1666 train_acc=0.1875 test_loss=2.2569 test_acc=0.1890
time_to_90pct=not_reached elapsed=7.48s",
1024,1024,64,0.1,1.0,10,0,16.48094562500046,0.2309,inf,"epoch=7 train_loss=2.1304 train_acc=0.0625 test_loss=2.3886 test_acc=0.1736
epoch=8 train_loss=1.9337 train_acc=0.3750 test_loss=2.3340 test_acc=0.1938
epoch=9 train_loss=2.2710 train_acc=0.1875 test_loss=2.2728 test_acc=0.2274
epoch=10 train_loss=2.0303 train_acc=0.2500 test_loss=2.2641 test_acc=0.2309
time_to_90pct=not_reached elapsed=7.59s",
1024,1024,64,0.1,2.0,10,0,16.0013863780041,0.2653,inf,"epoch=7 train_loss=2.5120 train_acc=0.1875 test_loss=2.9944 test_acc=0.2112
epoch=8 train_loss=1.4760 train_acc=0.4375 test_loss=2.8616 test_acc=0.2479
epoch=9 train_loss=2.5814 train_acc=0.3125 test_loss=2.7723 test_acc=0.2650
epoch=10 train_loss=2.5386 train_acc=0.3125 test_loss=2.7517 test_acc=0.2653
time_to_90pct=not_reached elapsed=7.43s",
1024,1024,64,0.2,0.5,10,0,16.27250051699957,0.1706,inf,"epoch=7 train_loss=2.3730 train_acc=0.0000 test_loss=2.3742 test_acc=0.1279
epoch=8 train_loss=2.0769 train_acc=0.3125 test_loss=2.3582 test_acc=0.1421
epoch=9 train_loss=2.3849 train_acc=0.0625 test_loss=2.3348 test_acc=0.1664
epoch=10 train_loss=2.2348 train_acc=0.0625 test_loss=2.3263 test_acc=0.1706
time_to_90pct=not_reached elapsed=7.82s",
1024,1024,64,0.2,1.0,10,0,15.59857573699992,0.1821,inf,"epoch=7 train_loss=2.5570 train_acc=0.0000 test_loss=2.6681 test_acc=0.1355
epoch=8 train_loss=2.0484 train_acc=0.2500 test_loss=2.5973 test_acc=0.1485
epoch=9 train_loss=2.4344 train_acc=0.3125 test_loss=2.4838 test_acc=0.1766
epoch=10 train_loss=2.1578 train_acc=0.2500 test_loss=2.4509 test_acc=0.1821
time_to_90pct=not_reached elapsed=7.53s",
1024,1024,64,0.2,2.0,10,0,16.103433270996902,0.2547,inf,"epoch=7 train_loss=2.9580 train_acc=0.1875 test_loss=3.8648 test_acc=0.1848
epoch=8 train_loss=1.9753 train_acc=0.4375 test_loss=3.6350 test_acc=0.2216
epoch=9 train_loss=3.1665 train_acc=0.3125 test_loss=3.3748 test_acc=0.2539
epoch=10 train_loss=2.7471 train_acc=0.3750 test_loss=3.3186 test_acc=0.2547
time_to_90pct=not_reached elapsed=7.17s",
1024,256,128,0.05,0.5,10,0,16.505701608999516,0.1109,inf,"epoch=7 train_loss=1.9899 train_acc=0.3750 test_loss=2.3268 test_acc=0.1178
epoch=8 train_loss=2.1290 train_acc=0.1250 test_loss=2.3194 test_acc=0.1056
epoch=9 train_loss=2.2022 train_acc=0.2500 test_loss=2.3169 test_acc=0.1063
epoch=10 train_loss=2.1712 train_acc=0.2500 test_loss=2.3136 test_acc=0.1109
time_to_90pct=not_reached elapsed=7.94s",
1024,256,128,0.05,1.0,10,0,15.558028751001984,0.1489,inf,"epoch=7 train_loss=1.7568 train_acc=0.3750 test_loss=2.4499 test_acc=0.1459
epoch=8 train_loss=2.0489 train_acc=0.3750 test_loss=2.4276 test_acc=0.1376
epoch=9 train_loss=2.1617 train_acc=0.2500 test_loss=2.4167 test_acc=0.1409
epoch=10 train_loss=1.8664 train_acc=0.2500 test_loss=2.4041 test_acc=0.1489
time_to_90pct=not_reached elapsed=7.30s",
1024,256,128,0.05,2.0,10,0,15.95702564700332,0.2016,inf,"epoch=7 train_loss=1.7768 train_acc=0.2500 test_loss=3.2622 test_acc=0.1990
epoch=8 train_loss=2.5878 train_acc=0.1250 test_loss=3.1259 test_acc=0.1926
epoch=9 train_loss=2.9335 train_acc=0.0000 test_loss=3.0436 test_acc=0.1975
epoch=10 train_loss=1.5141 train_acc=0.5000 test_loss=3.0112 test_acc=0.2016
time_to_90pct=not_reached elapsed=7.63s",
1024,256,128,0.1,0.5,10,0,15.99892506699689,0.1401,inf,"epoch=7 train_loss=1.9559 train_acc=0.3750 test_loss=2.2954 test_acc=0.1360
epoch=8 train_loss=2.1050 train_acc=0.2500 test_loss=2.2796 test_acc=0.1360
epoch=9 train_loss=2.1166 train_acc=0.2500 test_loss=2.2770 test_acc=0.1345
epoch=10 train_loss=2.1299 train_acc=0.1250 test_loss=2.2732 test_acc=0.1401
time_to_90pct=not_reached elapsed=7.74s",
